	city	city_ascii
695	Kalach	Kalach
696	Sortavala	Sortavala
697	Novyy Oskol	Novyy Oskol
698	Surovikino	Surovikino
699	Kavalerovo	Kavalerovo
700	Nytva	Nytva
701	Vanino	Vanino
702	Priozërsk	Priozersk
703	Beloozërskiy	Beloozerskiy
704	Yur’yev-Pol’skiy	Yur'yev-Pol'skiy
705	Slyudyanka	Slyudyanka
706	Avtury	Avtury
707	Neftegorsk	Neftegorsk
708	Kharabali	Kharabali
709	Kirsanov	Kirsanov
710	Golitsyno	Golitsyno
711	Galich	Galich
712	Kukmor	Kukmor
713	Sobinka	Sobinka
714	Polyarnyy	Polyarnyy
715	Inza	Inza
716	Plast	Plast
717	Krasnokumskoye	Krasnokumskoye
718	Karachev	Karachev
719	Suvorov	Suvorov
720	Volgorechensk	Volgorechensk
721	Raychikhinsk	Raychikhinsk
722	Nizhnyaya Salda	Nizhnyaya Salda
723	Krasnoslobodsk	Krasnoslobodsk
724	Guryevsk	Guryevsk
725	Shumikha	Shumikha
726	Podporozhye	Podporozhye
727	Baymak	Baymak
728	Konstantinovsk	Konstantinovsk
729	Kusa	Kusa
730	Gavrilov-Yam	Gavrilov-Yam
731	Menzelinsk	Menzelinsk
732	Pokrov	Pokrov
733	Turinsk	Turinsk
734	Povorino	Povorino
735	Seltso	Seltso
736	Zhukovka	Zhukovka
737	Iglino	Iglino
738	Novomichurinsk	Novomichurinsk
739	Pochëp	Pochep
740	Kovdor	Kovdor
741	Kurtamysh	Kurtamysh
742	Uchkeken	Uchkeken
743	Kozelsk	Kozelsk
744	Manturovo	Manturovo
745	Ostashkov	Ostashkov
746	Novoanninskiy	Novoanninskiy
747	Petrovsk-Zabaykal’skiy	Petrovsk-Zabaykal'skiy
748	Babayurt	Babayurt
749	Rylsk	Rylsk
750	Kodinsk	Kodinsk
751	Degtyarsk	Degtyarsk
752	Kasli	Kasli
753	Shchigry	Shchigry
754	Kamyzyak	Kamyzyak
755	Yaransk	Yaransk
756	Barysh	Barysh
757	Talitsa	Talitsa
758	Plavsk	Plavsk
759	Bikin	Bikin
760	Aramil	Aramil
761	Ivdel	Ivdel
762	Katav-Ivanovsk	Katav-Ivanovsk
763	Kalininsk	Kalininsk
764	Mamadysh	Mamadysh
765	Yasnyy	Yasnyy
766	Yasnogorsk	Yasnogorsk
767	Zhirnovsk	Zhirnovsk
768	Bolotnoye	Bolotnoye
769	Svetogorsk	Svetogorsk
770	Privolzhsk	Privolzhsk
771	Sovetsk	Sovetsk
