	city	city_ascii
214	Zumpango	Zumpango
215	Acatzingo	Acatzingo
216	Matamoros	Matamoros
217	Francisco I. Madero	Francisco I. Madero
218	Villagrán	Villagran
219	Chiapa de Corzo	Chiapa de Corzo
220	Santiago Teyahualco	Santiago Teyahualco
221	Valladolid	Valladolid
222	Ocosingo	Ocosingo
223	Ramos Arizpe	Ramos Arizpe
224	Tizimín	Tizimin
225	Cuetzalan	Cuetzalan
226	Loreto	Loreto
227	Tlalmanalco	Tlalmanalco
228	Moroleón	Moroleon
229	Tlapa de Comonfort	Tlapa de Comonfort
230	Puerto Escondido	Puerto Escondido
231	Parras de la Fuente	Parras de la Fuente
232	Emiliano Zapata	Emiliano Zapata
233	Empalme	Empalme
234	Villa de Zaachila	Villa de Zaachila
235	Izúcar de Matamoros	Izucar de Matamoros
236	Jáltipan de Morelos	Jaltipan de Morelos
237	Coyotepec	Coyotepec
238	Paracho de Verduzco	Paracho de Verduzco
239	Playa Vicente	Playa Vicente
240	Uman	Uman
241	San Diego de la Unión	San Diego de la Union
242	Perote	Perote
243	Juan Rodríguez Clara	Juan Rodriguez Clara
244	La Barca	La Barca
245	Tonalá	Tonala
246	Xico	Xico
247	Nueva Rosita	Nueva Rosita
248	Salvatierra	Salvatierra
249	Zacatelco	Zacatelco
250	Sayula de Alemán	Sayula de Aleman
251	Mariano Escobedo	Mariano Escobedo
252	Pánuco	Panuco
253	Nueva Italia de Ruiz	Nueva Italia de Ruiz
254	Miahuatlán de Porfirio Díaz	Miahuatlan de Porfirio Diaz
255	Zinacantán	Zinacantan
256	Jiménez	Jimenez
257	Tuxpan	Tuxpan
258	Macuspana	Macuspana
259	Tomatlán	Tomatlan
260	Escuinapa	Escuinapa
261	Nanchital de Lázaro Cárdenas del Río	Nanchital de Lazaro Cardenas del Rio
262	Soteapan	Soteapan
263	Santa María Atzompa	Santa Maria Atzompa
264	Tenosique	Tenosique
265	Putla Villa de Guerrero	Putla Villa de Guerrero
266	Santa Isabel	Santa Isabel
267	Ticul	Ticul
268	Calpulalpan	Calpulalpan
269	Paso de Ovejas	Paso de Ovejas
270	Abasolo	Abasolo
271	Paso del Macho	Paso del Macho
